step_n_branch_n_depth_n,step_start_time,step_end_time,branch_start_time,branch_end_time,depth_start_time,depth_end_time,llm_call_start_time,llm_call_end_time,command_execution_start_time,command_execution_end_time,container_operation_start_time,container_operation_end_time,tmux_session_check_start_time,tmux_session_check_end_time,tmux_send_keys_start_time,tmux_send_keys_end_time,tmux_wait_start_time,tmux_wait_end_time,checkpoint_restore_start_time,checkpoint_restore_end_time,container_reconnect_start_time,container_reconnect_end_time,command_keystrokes,command_is_blocking,command_timeout_sec,llm_response_length,terminal_output_length,branch_reward,success,error_message,memory_before_command,memory_after_command,memory_before_checkpoint,memory_after_checkpoint,checkpoint_id,container_id,checkpoint_stats_time,checkpoint_stats_size,restore_stats_time,restore_stats_size,ckptlite_filesystem_size,ckptlite_memory_size,ckptlite_snapshot_vmrss_mb,docker_image_size,mcts_node_id,mcts_parent_id,mcts_n,mcts_w,mcts_q,mcts_ucb,mcts_value,mcts_done,mcts_selected_child
0_0_1,,,,,,,2026-04-05T23:29:34.066,2026-04-05T23:29:34.066,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:29:34.066,,2026-04-05T23:29:34.066,,,,,,,,,,,,move S & E & E & N & N & W & W & S & E,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:29:34.075,,2026-04-05T23:29:34.075,,,,,,,,,,,,,,,614,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,180fc628,,4.205989599227905,368977481,,,8762,368968719,8.44921875,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:29:34.617,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,180fc628,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:29:34.636,2026-04-05T23:29:34.900,,,,,,,,,True,,,,,,180fc628,,,,11.983742713928223,368977481,8762,368968719,8.44921875,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:29:35.060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:29:35.069,2026-04-05T23:29:35.069,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:29:35.069,,2026-04-05T23:29:35.069,,,,,,,,,,,,move N & E & E & S & S & W & W & N & E & S & W,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:29:35.077,,2026-04-05T23:29:35.077,,,,,,,,,,,,,,,754,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,9cf40c12,,4.24174427986145,374148404,,,8762,374139642,8.58203125,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:29:35.627,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,9cf40c12,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:29:35.647,2026-04-05T23:29:35.910,,,,,,,,,True,,,,,,9cf40c12,,,,12.093888759613037,374148630,8762,374139868,8.58203125,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:29:36.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:29:36.080,2026-04-05T23:29:36.080,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:29:36.080,,2026-04-05T23:29:36.080,,,,,,,,,,,,move N & E & S & W & S & E & N & W,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:29:36.088,,2026-04-05T23:29:36.088,,,,,,,,,,,,,,,545,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,7a8fd33c,,4.275776386260986,379434357,,,8762,379425595,8.75390625,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:29:36.633,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,7a8fd33c,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:29:36.654,2026-04-05T23:29:36.919,,,,,,,,,True,,,,,,7a8fd33c,,,,12.20238208770752,379434357,8762,379425595,8.75390625,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:29:37.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:29:37.089,2026-04-05T23:29:37.089,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:29:37.089,,2026-04-05T23:29:37.089,,,,,,,,,,,,exit,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:31:37.097,,2026-04-05T23:31:37.097,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,7e6f10d9,,4.311712026596069,384553967,,,13229,384540738,8.0703125,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:31:37.646,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,7e6f10d9,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:31:37.669,2026-04-05T23:31:37.936,,,,,,,,,True,,,,,,7e6f10d9,,,,12.31119155883789,384554024,13229,384540795,8.0703125,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:31:38.100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:31:43.107,2026-04-05T23:31:43.107,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:31:43.107,,2026-04-05T23:31:43.107,,,,,,,,,,,,cat /app/maze_map.txt,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:33:43.139,,2026-04-05T23:33:43.139,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,6785d43f,,4.345870494842529,387296262,,,13229,387283033,4.87890625,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:33:43.688,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,6785d43f,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:33:43.711,2026-04-05T23:33:43.975,,,,,,,,,True,,,,,,6785d43f,,,,12.420010805130005,387296433,13229,387283204,4.87890625,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:33:44.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:33:49.146,2026-04-05T23:33:49.146,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:33:49.146,,2026-04-05T23:33:49.146,,,,,,,,,,,,ls -la /app,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:35:49.158,,2026-04-05T23:35:49.158,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,6e507e35,,4.377301931381226,390210976,,,13229,390197747,5.04296875,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:35:49.703,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,6e507e35,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:35:49.728,2026-04-05T23:35:49.995,,,,,,,,,True,,,,,,6e507e35,,,,12.528562784194946,390210976,13229,390197747,5.04296875,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:35:50.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:35:55.163,2026-04-05T23:35:55.163,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:35:55.164,,2026-04-05T23:35:55.164,,,,,,,,,,,,cat /app/maze_game.sh,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:37:55.265,,2026-04-05T23:37:55.265,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,c276aabe,,4.411073446273804,393184877,,,13229,393171648,5.1015625,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:37:55.815,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,c276aabe,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:37:55.838,2026-04-05T23:37:56.110,,,,,,,,,True,,,,,,c276aabe,,,,12.6371488571167,393184820,13229,393171591,5.1015625,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:37:56.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:38:01.281,2026-04-05T23:38:01.281,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:38:01.281,,2026-04-05T23:38:01.281,,,,,,,,,,,,head -40 /protected/maze_server.py,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:40:01.382,,2026-04-05T23:40:01.382,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,b8f7af92,,4.443131923675537,396069276,,,13229,396056047,5.01171875,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:40:01.933,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,b8f7af92,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:40:01.958,2026-04-05T23:40:02.229,,,,,,,,,True,,,,,,b8f7af92,,,,12.745484828948975,396069274,13229,396056045,5.01171875,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:40:02.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:40:07.405,2026-04-05T23:40:07.405,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:40:07.405,,2026-04-05T23:40:07.405,,,,,,,,,,,,"python3 -c ""import sys; sys.exit(0)""",True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:42:07.447,,2026-04-05T23:42:07.447,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,026e473e,,4.475850820541382,398937372,,,13229,398924143,4.99609375,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:42:08.000,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,026e473e,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:42:08.026,2026-04-05T23:42:08.296,,,,,,,,,True,,,,,,026e473e,,,,12.854318141937256,398937431,13229,398924202,4.99609375,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:42:08.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:42:13.470,2026-04-05T23:42:13.470,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:42:13.470,,2026-04-05T23:42:13.470,,,,,,,,,,,,python3 /app/explore_and_map.py,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:44:13.472,,2026-04-05T23:44:13.472,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,af7506d8,,4.511967182159424,401945037,,,13229,401931808,5.12890625,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:44:14.032,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,af7506d8,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:44:14.060,2026-04-05T23:44:14.335,,,,,,,,,True,,,,,,af7506d8,,,,12.964571714401245,401944866,13229,401931637,5.12890625,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:44:14.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:44:19.512,2026-04-05T23:44:19.512,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:44:19.512,,2026-04-05T23:44:19.512,,,,,,,,,,,,head -40 /app/maze_game.sh,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:46:19.594,,2026-04-05T23:46:19.594,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,0125983f,,4.544803142547607,404876825,,,13229,404863596,5.05859375,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:46:20.149,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,0125983f,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:46:20.178,2026-04-05T23:46:20.457,,,,,,,,,True,,,,,,0125983f,,,,13.074531555175781,404876823,13229,404863594,5.05859375,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:46:20.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:46:25.636,2026-04-05T23:46:25.636,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:46:25.636,,2026-04-05T23:46:25.636,,,,,,,,,,,,cat /app/explore_and_map.py,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:48:25.691,,2026-04-05T23:48:25.691,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,eb19cfb3,,4.579608917236328,407899479,,,13229,407886250,5.14453125,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:48:26.251,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,eb19cfb3,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:48:26.280,2026-04-05T23:48:26.556,,,,,,,,,True,,,,,,eb19cfb3,,,,13.182729721069336,407899367,13229,407886138,5.14453125,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:48:26.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:48:31.731,2026-04-05T23:48:31.732,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:48:31.732,,2026-04-05T23:48:31.732,,,,,,,,,,,,cat /app/maze_game.sh,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:50:31.733,,2026-04-05T23:50:31.733,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,f3e3aeea,,4.613220691680908,410789877,,,13229,410776648,5.01953125,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:50:32.291,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,f3e3aeea,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:50:32.320,2026-04-05T23:50:32.600,,,,,,,,,True,,,,,,f3e3aeea,,,,13.29210877418518,410789820,13229,410776591,5.01953125,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:50:32.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:50:37.784,2026-04-05T23:50:37.784,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:50:37.784,,2026-04-05T23:50:37.784,,,,,,,,,,,,cat /protected/explore_and_map.py,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:52:37.856,,2026-04-05T23:52:37.856,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,5b0e760d,,4.647075653076172,413882936,,,13229,413869707,5.2109375,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:52:38.425,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,5b0e760d,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:52:38.459,2026-04-05T23:52:38.740,,,,,,,,,True,,,,,,5b0e760d,,,,13.401846170425415,413882991,13229,413869762,5.2109375,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:52:38.920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:52:43.927,2026-04-05T23:52:43.927,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:52:43.927,,2026-04-05T23:52:43.927,,,,,,,,,,,,ls -la /protected,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:54:44.025,,2026-04-05T23:54:44.025,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,0d9d433a,,4.681379795074463,416922376,,,13229,416909147,5.16015625,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:54:44.590,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,0d9d433a,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:54:44.622,2026-04-05T23:54:44.909,,,,,,,,,True,,,,,,0d9d433a,,,,13.512345790863037,416922378,13229,416909149,5.16015625,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:54:45.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:54:50.092,2026-04-05T23:54:50.092,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:54:50.092,,2026-04-05T23:54:50.092,,,,,,,,,,,,cat /protected/maze_helper.py,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:56:50.161,,2026-04-05T23:56:50.161,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,4bc3dfa8,,4.715423583984375,419802289,,,13229,419789060,5.0078125,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:56:50.726,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,4bc3dfa8,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:56:50.757,2026-04-05T23:56:51.038,,,,,,,,,True,,,,,,254b9da8,,,,13.621421337127686,419802481,13229,419789252,5.95703125,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:56:51.211,2026-04-05T23:56:51.488,,,,,,,,,True,,,,,,e21518b4,,,,13.728734970092773,419802977,13229,419789748,5.96484375,,,,,,,,,,
0_1_1,,,,,2026-04-05T23:56:51.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_1_1,,,,,,,2026-04-05T23:56:51.675,2026-04-05T23:56:51.675,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_1_1,,,,,,,,,2026-04-05T23:56:51.676,,2026-04-05T23:56:51.676,,,,,,,,,,,,move N & E & S & W,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_1_1,,,,,,,,,,2026-04-05T23:56:51.683,,2026-04-05T23:56:51.683,,,,,,,,,,,,,,,268,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,c0c43c4d,,4.751523733139038,422878242,,,13229,422865013,6.5234375,,,,,,,,,,
0_1_1,,,,,,2026-04-05T23:56:52.251,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,c0c43c4d,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:56:52.256,2026-04-05T23:56:52.539,,,,,,,,,True,,,,,,c0c43c4d,,,,13.836700916290283,422878276,13229,422865047,6.5234375,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:56:52.721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:56:52.730,2026-04-05T23:56:52.730,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:56:52.730,,2026-04-05T23:56:52.730,,,,,,,,,,,,move S & S & E & E & N & N,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:56:52.738,,2026-04-05T23:56:52.738,,,,,,,,,,,,,,,407,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,67ec45d2,,4.787405014038086,426098504,,,13229,426085275,6.84765625,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:56:53.307,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,67ec45d2,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:56:53.313,2026-04-05T23:56:53.601,,,,,,,,,True,,,,,,67ec45d2,,,,13.945737361907959,426098122,13229,426084893,6.84765625,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:56:53.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:56:53.792,2026-04-05T23:56:53.792,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:56:53.792,,2026-04-05T23:56:53.792,,,,,,,,,,,,move N & N & E & E & S & S,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:56:53.800,,2026-04-05T23:56:53.800,,,,,,,,,,,,,,,407,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,f69e411b,,4.82386326789856,429483497,,,13229,429470268,6.81640625,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:56:54.370,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,f69e411b,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:56:54.377,2026-04-05T23:56:54.664,,,,,,,,,True,,,,,,f69e411b,,,,14.054149150848389,429483725,13229,429470496,6.81640625,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:56:54.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:56:54.854,2026-04-05T23:56:54.854,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:56:54.854,,2026-04-05T23:56:54.854,,,,,,,,,,,,move S & moved,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:56:54.862,,2026-04-05T23:56:54.862,,,,,,,,,,,,,,,85,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,27ac3969,,4.858000993728638,432976334,,,13229,432963105,6.79296875,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:56:55.432,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,27ac3969,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:56:55.440,2026-04-05T23:56:55.729,,,,,,,,,True,,,,,,27ac3969,,,,14.164433002471924,432976334,13229,432963105,6.79296875,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:56:55.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:56:55.921,2026-04-05T23:56:55.921,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:56:55.922,,2026-04-05T23:56:55.922,,,,,,,,,,,,move S & S & E & N & W & N & E & E & S & S & W & W & N & E,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:56:55.929,,2026-04-05T23:56:55.929,,,,,,,,,,,,,,,967,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,3880b248,,4.89362645149231,436638658,,,13229,436625429,7.203125,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:56:56.504,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,3880b248,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:56:56.513,2026-04-05T23:56:56.806,,,,,,,,,True,,,,,,3880b248,,,,14.276166439056396,436638660,13229,436625431,7.203125,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:56:56.994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
